Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Change in
farm income
0:decreased
1:no change
2:increased ","Environment
reason for
increase
0:no
1:yes","Agri
reason for
increase
0:no
1:yes","Economic
reason for
increase
0:no
1:yes","Price Change/
Economic reason
for decrease
0:no
1:yes","Environment
reason for
decrease
0:no
1:yes ","Environment
constrain
0:no
1:yes",t8,r8,Fuel
2,6,67.682387,33.585572,3158.535889,1,1,1,0,1,1,1,47,0,0,0,0,0,1,1,15.083295,11.67617225,0
2,6,67.68239,33.585402,3158.535889,0,1,1,0,1,0,1,56,1,0,0,0,0,0,1,15.083295,11.67617225,0
2,6,67.820948,33.880687,3213.977295,0,0,1,0,1,1,1,84,0,0,0,0,0,1,1,14.594173,7.03614075,0
2,6,67.692632,33.467062,3020.200684,0,1,1,0,0,0,1,60,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,35,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.17209,33.149125,2923.617676,0,0,0,0,0,1,1,22,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,6,67.763207,33.805658,3216.950439,0,1,1,0,0,0,1,56,0,0,0,0,0,1,1,14.62715725,7.8616125,0
2,6,67.768433,33.864718,3219.892578,0,1,0,0,1,1,1,37,0,0,0,0,1,1,1,14.52708325,7.11454425,0
2,6,67.785773,33.77991,3208.314453,0,1,1,0,0,1,1,56,1,0,0,0,0,0,1,14.7376635,8.19865275,0
2,6,67.685142,33.470226,3029.50708,0,1,1,0,1,0,1,53,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.76829,33.864708,3219.892578,0,1,1,0,0,1,1,22,1,0,0,0,0,0,1,14.52708325,7.11454425,0
2,6,67.850053,33.94338,3212.934326,0,1,1,0,1,0,1,46,0,0,0,0,0,1,1,14.5975475,6.4310085,0
2,6,67.70373,33.515343,3091.167969,0,1,1,1,1,1,1,40,1,0,0,0,0,0,1,15.4511505,11.982754,0
2,6,67.685142,33.470226,3029.50708,0,1,1,0,0,1,1,54,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.693427,33.46639,3020.200684,0,1,1,1,1,0,1,55,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.689503,33.489538,3055.197021,0,1,1,0,1,0,1,55,0,0,0,0,0,1,1,15.57629775,11.90287125,0
2,6,67.6853,33.470385,3029.50708,0,1,1,0,1,1,1,50,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.689418,33.489637,3055.197021,1,1,1,0,1,0,1,56,0,0,0,0,0,1,1,15.57629775,11.90287125,0
2,6,67.39581,33.8056316,3151.736084,0,0,1,1,0,1,1,70,0,0,0,0,0,1,1,14.85100075,5.11897225,0
2,6,67.682327,33.585392,3158.535889,0,1,1,0,0,0,1,70,0,0,0,0,0,1,1,15.083295,11.67617225,0
2,6,67.699544,33.460792,3020.200684,0,1,1,1,1,0,1,24,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,65,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.715528,33.521033,3094.877197,0,1,1,0,1,0,1,55,0,0,0,0,0,1,1,15.41441925,11.99476775,0
2,6,67.720948,33.65871,3193.629883,0,1,1,1,1,0,1,45,1,0,0,0,0,0,1,14.9931285,10.6723335,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,28,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.6114016,33.89101833,3249.543457,0,0,1,1,1,0,1,38,0,0,0,0,0,1,1,14.38607625,5.58135675,0
2,6,67.6853,33.470385,3029.50708,0,1,0,0,0,1,1,24,2,1,0,0,0,0,1,15.771498,11.7286195,0
2,6,67.4009716,33.71113,3171.447998,0,0,1,0,1,1,1,48,1,0,0,0,0,0,1,14.94569875,7.0684945,0
2,6,67.6853,33.470385,3029.50708,0,1,1,0,1,0,1,50,1,0,0,0,0,0,1,15.771498,11.7286195,0
2,6,67.879324,33.893606,3208.86377,0,1,1,1,0,0,1,55,2,0,0,0,0,0,1,14.8113815,6.622172,0
2,6,67.656152,33.571328,3165.485596,1,1,1,0,1,0,1,50,0,0,0,0,0,1,1,15.03179775,11.7532875,0
2,6,67.713067,33.473112,3044.07666,0,1,1,1,0,0,1,57,1,0,0,0,0,0,1,15.74164825,11.7583685,0
2,6,67.721047,33.658777,3193.629883,0,1,1,0,1,1,1,59,1,0,0,0,0,0,1,14.9931285,10.6723335,0
2,6,67.678063,33.575133,3158.469238,0,1,1,0,0,0,1,52,1,0,0,0,0,0,1,15.08252625,11.7644925,0
2,6,67.74501,33.86888,3222.562744,0,1,1,0,1,1,1,30,2,0,0,1,0,0,0,14.4967255,7.041794,0
2,6,67.39581,33.805632,3151.736084,0,0,1,0,0,0,1,55,0,0,0,0,0,1,1,14.85100075,5.11897225,0
2,6,67.850065,33.94355,3212.934326,0,1,0,1,1,1,1,30,2,0,0,1,0,0,1,14.5975475,6.4310085,0
2,6,67.677092,33.583868,3165.290771,0,1,1,0,0,0,1,70,1,0,0,0,0,0,1,15.0397,11.6515475,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,0,1,40,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,42,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.71265,33.524923,3094.877197,0,1,1,1,0,1,1,55,0,0,0,0,0,1,1,15.41441925,11.99476775,0
2,6,67.706103,33.514188,3082.744873,0,1,1,0,1,0,1,45,0,0,0,0,0,1,1,15.484644,11.971209,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,0,1,25,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,1,1,28,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.850172,33.943488,3212.934326,0,1,1,1,1,1,1,30,1,0,0,0,0,0,1,14.5975475,6.4310085,0
2,6,67.717662,33.732707,3211.728271,0,1,1,0,1,0,1,38,1,0,0,0,0,0,0,14.7927605,9.20127675,0
2,6,67.78568,33.779587,3208.314453,0,1,1,0,0,0,1,42,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,1,1,35,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.763153,33.805682,3216.950439,0,1,1,0,0,1,1,22,1,0,0,0,0,0,1,14.62715725,7.8616125,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,1,1,42,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.685142,33.470226,3029.50708,0,1,0,0,0,1,1,55,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.78544,33.779907,3208.314453,0,1,1,0,0,0,1,55,1,0,0,0,0,0,1,14.7376635,8.19865275,0
3,12,66.149608,33.697769,2258.223389,0,1,1,0,0,1,1,20,0,0,0,0,0,1,0,19.899938,0.268246,1235
3,12,66.171037,33.762268,2334.337402,0,0,0,0,1,1,1,50,0,0,0,0,0,1,0,19.269536,0.33607075,3900
3,12,66.153946,33.745768,2316.512207,1,1,1,0,0,1,1,35,0,0,0,0,0,1,1,19.42458525,0.34203625,1950
3,12,66.131388,33.727294,2295.550537,0,0,1,1,1,0,1,55,0,0,0,0,0,1,0,19.6812215,0.31773275,5850
3,12,66.131912,33.752409,2324.716309,0,1,1,1,0,0,1,65,0,0,0,0,0,1,1,19.4498275,0.35451075,1950
3,12,66.150594,33.70975,2272.964111,0,1,1,0,0,1,1,20,0,0,0,0,0,1,1,19.78089075,0.28752675,1300
3,12,66.113788,33.743505,2326.837402,0,0,0,0,1,1,1,33,0,0,0,0,0,1,1,19.6107985,0.3630205,13000
3,12,66.135687,33.760149,2339.093506,0,1,1,1,1,0,1,35,0,0,0,0,0,1,1,19.342707,0.37086425,3900
3,12,66.149459,33.708867,2272.964111,0,1,0,1,0,1,1,30,0,0,0,0,1,1,1,19.78089075,0.28752675,1300
3,12,66.141677,33.721702,2295.550537,1,0,1,0,1,1,1,47,0,0,0,0,0,1,1,19.6812215,0.31773275,650
3,12,66.13495,33.719608,2280.808105,1,0,1,0,1,1,1,30,0,0,0,0,0,1,1,19.8003635,0.29801675,6500
3,12,66.133791,33.755524,2324.716309,0,1,1,1,1,1,1,56,0,0,0,0,0,1,1,19.4498275,0.35451075,3250
3,12,66.180913,33.764653,2325.5,0,0,0,1,0,1,1,23,0,0,0,0,1,1,1,19.247137,0.32577125,6500
3,12,66.151863,33.70975,2272.964111,0,1,0,0,1,1,1,40,0,0,0,0,1,1,1,19.78089075,0.28752675,1495
3,12,66.15119,33.755792,2316.512207,0,1,1,0,1,1,1,36,0,0,0,0,0,1,1,19.42458525,0.34203625,1300
3,12,66.183398,33.767087,2325.5,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,19.247137,0.32577125,4550
3,12,66.138501,33.720745,2295.550537,1,0,1,0,0,1,1,22,0,0,0,0,0,1,1,19.6812215,0.31773275,5200
3,12,66.131938,33.752381,2324.716309,0,1,1,0,1,1,1,60,2,0,1,1,0,0,1,19.4498275,0.35451075,3250
3,12,66.150048,33.708244,2272.964111,1,1,0,0,0,1,1,26,0,0,0,0,1,1,1,19.78089075,0.28752675,5200
3,12,66.11769,33.739688,2326.837402,0,0,1,1,1,0,1,70,0,0,0,0,1,1,1,19.6107985,0.3630205,6500
3,12,66.157484,33.755884,2308.572754,0,1,1,0,1,1,1,30,0,0,0,0,0,1,1,19.39957425,0.33067775,3900
3,12,66.151632,33.713717,2272.964111,1,1,0,1,0,1,1,25,0,0,0,0,0,1,1,19.78089075,0.28752675,1950
3,12,66.151386,33.713301,2272.964111,1,1,0,1,0,0,0,35,0,0,0,0,1,1,1,19.78089075,0.28752675,3250
3,12,66.179097,33.765659,2334.337402,1,0,1,0,1,1,1,34,0,0,0,0,0,1,1,19.269536,0.33607075,3900
3,12,66.149315,33.713341,2272.964111,1,1,1,1,1,0,1,45,0,0,0,0,0,1,1,19.78089075,0.28752675,2600
3,12,66.151516,33.712671,2272.964111,1,0,1,1,1,0,1,50,0,0,0,0,1,1,1,19.78089075,0.28752675,6500
3,12,66.116951,33.740413,2326.837402,0,0,1,1,1,0,1,65,0,0,0,0,0,1,1,19.6107985,0.3630205,8450
3,12,66.154228,33.765356,2330.72583,0,1,1,1,1,0,1,62,0,0,0,0,0,1,0,19.31729575,0.357527,39000
3,12,66.151696,33.762686,2330.72583,0,1,1,0,0,1,0,30,0,0,0,0,0,1,1,19.31729575,0.357527,3900
3,12,66.153141,33.710714,2272.964111,1,1,0,1,0,1,1,38,0,0,0,0,1,1,1,19.78089075,0.28752675,3900
3,12,66.149901,33.761165,2330.72583,0,1,1,1,1,0,1,35,0,0,0,0,0,1,1,19.31729575,0.357527,3250
3,12,66.169822,33.763802,2334.337402,0,0,0,0,0,1,1,36,0,0,0,0,1,1,1,19.269536,0.33607075,3250
3,12,66.185034,33.766525,2325.5,1,0,1,0,1,1,1,40,0,0,0,0,0,1,1,19.247137,0.32577125,5200
3,12,66.149417,33.712873,2272.964111,1,1,1,0,0,1,1,30,0,0,0,0,0,1,1,19.78089075,0.28752675,9750
3,12,66.150473,33.710078,2272.964111,0,1,1,0,0,1,1,45,0,0,0,0,0,1,1,19.78089075,0.28752675,2600
3,12,66.18184,33.76779,2325.5,0,0,0,0,0,1,1,40,0,0,0,0,1,1,1,19.247137,0.32577125,1950
3,12,66.170416,33.762464,2334.337402,0,0,0,1,1,1,1,45,0,0,0,0,1,1,0,19.269536,0.33607075,0
3,12,66.114804,33.742542,2326.837402,0,0,1,0,0,1,1,45,0,0,0,0,0,1,1,19.6107985,0.3630205,7800
3,12,66.14144,33.721173,2295.550537,1,0,1,1,1,1,1,55,0,0,0,0,0,1,1,19.6812215,0.31773275,5200
3,12,66.151974,33.753796,2316.512207,0,1,1,0,1,1,1,60,0,0,0,0,0,1,0,19.42458525,0.34203625,6500
3,12,66.119551,33.739928,2318.450928,1,0,1,1,1,0,1,53,0,0,0,0,1,1,1,19.58733375,0.34936225,19500
3,12,66.134038,33.752747,2324.716309,0,1,1,1,0,0,1,80,2,0,1,0,0,0,1,19.4498275,0.35451075,2925
3,12,66.15418,33.763857,2330.72583,1,1,1,0,1,1,0,30,0,0,0,0,0,1,0,19.31729575,0.357527,130000
3,12,66.17993,33.760457,2334.337402,0,1,1,0,1,0,1,38,1,0,0,0,0,0,1,19.269536,0.33607075,2600
3,12,66.151619,33.754112,2316.512207,0,1,1,1,0,1,1,20,0,0,0,0,0,1,1,19.42458525,0.34203625,3900
3,12,66.151509,33.763659,2330.72583,0,1,1,0,1,1,1,47,0,0,0,0,0,1,0,19.31729575,0.357527,6500
3,12,66.117886,33.740933,2318.450928,0,0,1,1,1,0,1,70,0,0,0,0,0,1,1,19.58733375,0.34936225,6500
3,12,66.139307,33.722097,2295.550537,1,0,1,0,1,0,1,60,0,0,0,0,0,0,1,19.6812215,0.31773275,0
3,12,66.132811,33.757633,2324.716309,1,0,1,1,1,0,1,60,2,0,0,1,0,0,1,19.4498275,0.35451075,9750
3,12,66.132234,33.75152,2324.716309,0,1,1,1,1,0,1,55,2,0,1,1,0,0,1,19.4498275,0.35451075,13000
3,12,66.121267,33.736794,2318.450928,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,19.58733375,0.34936225,4550
3,12,66.134615,33.758494,2339.093506,0,0,1,1,0,0,1,56,2,0,1,0,0,0,1,19.342707,0.37086425,1950
3,12,66.145843,33.697301,2258.223389,1,0,1,0,1,1,1,34,0,0,0,0,0,1,1,19.899938,0.268246,19500
3,12,66.127128,33.73236,2303.678467,0,0,1,1,1,0,1,70,0,0,0,0,1,1,1,19.70375,0.32945125,6500
3,12,66.124403,33.723468,2303.678467,0,0,1,1,1,0,1,50,0,0,0,0,0,1,0,19.70375,0.32945125,5200
3,12,66.166562,33.761507,2322.625,0,0,0,1,0,1,1,30,0,0,0,0,1,1,0,19.2923165,0.34551125,2210
3,12,66.141235,33.721569,2295.550537,1,0,1,0,0,1,1,25,0,0,0,0,0,1,0,19.6812215,0.31773275,650
3,12,66.155233,33.711598,2272.964111,0,1,1,1,0,0,1,45,0,0,0,0,1,1,1,19.78089075,0.28752675,650
3,12,66.128898,33.725417,2303.678467,0,0,1,0,1,1,1,30,0,0,0,0,0,1,1,19.70375,0.32945125,4550
3,12,66.152682,33.76553,2330.72583,0,1,1,0,1,0,0,50,0,0,0,0,0,1,0,19.31729575,0.357527,650
3,12,66.131299,33.725747,2295.550537,0,0,1,1,1,0,1,50,0,0,0,0,1,1,1,19.6812215,0.31773275,11050
3,12,66.177686,33.766115,2334.337402,0,0,0,1,1,1,1,42,0,0,0,0,0,1,1,19.269536,0.33607075,6500
1,5,67.082893,33.97809,2911.05835,0,0,1,1,0,0,1,40,0,0,0,0,0,1,0,16.11706975,0.82393425,8250
1,5,67.072755,33.980245,2902.371826,0,0,1,0,1,0,1,60,0,0,0,0,0,1,1,16.16576175,0.79001875,5500
1,5,66.677136,34.206389,2862.663086,0,0,0,1,1,0,1,60,0,0,0,0,0,1,1,16.415659,0.3625525,0
1,5,67.015129,34.207745,3030.755859,0,0,1,0,1,0,1,49,0,0,0,0,0,1,1,15.63775675,0.386705,16500
1,5,67.005222,34.203882,3030.755859,0,0,1,1,1,0,1,60,0,0,0,0,0,1,1,15.63775675,0.386705,0
1,5,67.003334,34.201611,3024.655029,0,0,0,0,0,1,1,32,1,0,0,0,0,1,1,15.68967025,0.37070375,2750
1,5,67.209505,34.063809,3074.091309,0,0,1,1,1,1,1,57,0,0,0,0,0,1,1,15.408101,1.000961,27500
1,5,67.185786,34.033582,3044.356689,0,0,1,1,0,0,1,27,2,1,1,0,0,0,1,15.57989925,1.0269615,8250
1,5,66.919856,34.018863,2806.661621,1,1,1,1,1,0,1,65,0,0,0,0,1,1,1,16.66189425,0.380214,24750
1,5,67.22821,34.346462,3191.908447,0,0,1,1,0,0,1,28,0,0,0,0,0,1,0,14.3037385,0.66554725,2750
1,5,67.085573,33.972752,2911.05835,0,0,1,0,1,1,1,42,0,0,0,0,0,1,1,16.11706975,0.82393425,8250
1,5,66.673744,34.27427,2986.085205,1,1,1,0,0,0,1,33,0,0,0,0,0,1,1,16.03877775,0.472644,13750
1,5,67.130535,34.220063,3105.913086,0,0,0,1,0,1,1,51,0,0,0,0,0,1,1,15.19204175,0.513785,27500
1,5,67.193206,34.050208,3059.451416,0,0,1,1,0,0,1,27,0,0,0,0,0,1,1,15.48999125,1.0120885,0
1,5,66.677162,34.206567,2862.663086,0,0,1,0,1,1,1,65,0,0,0,0,0,1,1,16.415659,0.3625525,0
1,5,67.142594,34.207422,3101.267822,0,0,0,1,1,1,1,30,0,0,0,0,0,1,1,15.20857175,0.5494035,0
1,5,66.556022,34.126146,2728.562744,0,0,0,0,0,1,1,30,0,0,0,0,0,1,1,16.884191,0.346563,1100
1,5,67.138809,34.072714,3014.769775,1,0,1,1,1,1,1,38,0,0,0,0,0,1,1,15.58603725,0.66818325,22000
1,5,66.822599,34.15956,2908.04126,0,0,1,1,0,1,1,50,0,0,0,0,1,1,1,16.21600375,0.25213525,55000
1,5,67.117523,34.219648,3099.355713,0,0,0,1,1,1,1,40,0,0,0,0,0,1,1,15.21731475,0.5059085,13200
1,5,66.673572,34.289801,3000.783203,1,1,0,0,1,1,1,50,0,0,0,0,0,1,1,15.959904,0.4944555,8250
1,5,67.08436,34.055037,2964.356201,0,0,1,0,1,0,1,37,2,1,1,0,0,0,1,15.85358825,0.653642,19250
1,5,66.752347,34.175646,2873.320801,1,1,1,0,1,0,1,55,0,0,0,0,0,1,1,16.30391,0.28693025,22000
1,5,66.673143,34.265333,2947.321777,1,1,1,1,0,0,1,40,0,0,0,0,0,1,1,16.1097505,0.4401555,16500
1,5,67.052433,34.139088,2994.391357,0,0,0,0,0,1,1,27,0,0,0,0,0,1,1,15.68596375,0.480997,0
1,5,67.11362,34.218982,3092.832275,0,0,1,0,1,1,1,45,0,0,0,0,0,1,1,15.24325625,0.498209,2200
1,5,67.21525,34.248024,3149.894531,0,0,1,1,0,0,0,50,1,0,0,0,0,0,0,14.903836,0.6034865,2750
1,5,67.194736,34.046766,3059.451416,0,0,0,0,0,1,1,18,2,1,1,1,0,0,1,15.48999125,1.0120885,5500
1,5,67.077743,33.99167,2910.699219,0,0,1,0,1,1,1,45,0,0,0,0,0,1,1,16.13083175,0.76537675,4400
1,5,66.75239,34.179551,2873.320801,1,1,0,1,1,1,1,53,0,0,0,0,1,1,1,16.30391,0.28693025,15400
1,5,66.838158,34.13979,2887.362061,0,0,1,0,1,0,1,33,1,0,0,0,0,0,1,16.281923,0.2406045,11000
1,5,66.748484,34.181361,2873.320801,1,1,1,1,1,1,1,52,0,0,0,0,0,1,1,16.30391,0.28693025,16500
1,5,66.683443,34.265406,2976.295898,0,0,1,0,1,0,1,53,0,0,0,0,0,1,1,16.07550675,0.44694875,16500
1,5,66.819466,34.160874,2908.04126,0,0,1,1,0,0,1,45,0,0,0,0,1,1,0,16.21600375,0.25213525,0
1,5,67.07632,33.991747,2910.699219,0,0,1,0,0,0,0,40,0,0,0,0,0,1,1,16.13083175,0.76537675,2200
1,5,67.132105,34.071624,3014.769775,1,0,1,1,1,0,1,87,0,0,0,0,0,1,1,15.58603725,0.66818325,4400
1,5,66.565513,34.128337,2728.562744,0,0,1,0,1,1,1,42,0,0,0,0,1,1,1,16.884191,0.346563,0
1,5,66.816677,34.16233,2901.665283,0,0,1,1,0,0,1,52,0,0,0,0,0,1,1,16.2347775,0.25552825,55000
1,5,66.719685,34.191115,2873.94751,0,0,1,0,1,1,1,52,0,0,0,0,1,1,1,16.32362275,0.3175705,0
1,5,66.817277,34.161868,2908.04126,0,0,1,0,1,0,1,22,2,0,0,1,0,0,1,16.21600375,0.25213525,2200
1,5,66.688507,34.267815,2976.295898,1,1,1,0,1,1,1,39,0,0,0,0,0,1,1,16.07550675,0.44694875,16500
1,5,67.133344,34.074362,3014.769775,0,0,1,1,0,1,1,75,0,0,0,0,0,0,1,15.58603725,0.66818325,220
1,5,66.678688,34.201154,2862.663086,0,0,1,0,1,1,1,51,0,0,0,0,1,1,1,16.415659,0.3625525,0
1,5,66.814316,34.162614,2901.665283,0,0,1,1,1,1,1,35,0,0,0,0,0,1,1,16.2347775,0.25552825,22000
1,5,67.020157,34.208637,3046.22876,1,0,1,1,1,0,1,80,0,0,0,0,0,1,1,15.530023,0.4069705,0
1,5,66.692884,34.274057,2995.522705,1,1,1,0,1,1,1,50,0,0,0,0,1,1,1,15.96285625,0.46025175,13750
1,5,66.744579,34.182072,2873.320801,1,1,1,1,1,1,1,60,0,0,0,0,1,1,1,16.30391,0.28693025,27500
1,5,67.082988,33.972678,2911.05835,0,0,1,1,0,0,1,65,0,0,0,0,0,1,1,16.11706975,0.82393425,16500
1,5,66.578138,34.125926,2743.268066,0,0,1,0,0,0,1,65,0,0,0,0,0,1,1,16.8706985,0.343617,0
1,5,67.022213,34.208283,3046.22876,1,0,1,0,1,0,0,55,0,0,0,0,0,1,1,15.530023,0.4069705,16500
1,5,67.083477,33.986788,2919.384766,0,0,1,1,0,1,1,20,0,0,0,0,0,1,1,16.0828725,0.798174,4400
1,5,66.817106,34.156932,2890.047363,0,0,1,1,1,0,1,54,0,0,0,0,0,1,1,16.28084325,0.25033625,5500
1,5,66.723748,34.19131,2873.94751,0,0,1,0,1,1,1,28,0,0,0,0,0,1,1,16.32362275,0.3175705,0
1,5,67.130804,34.070361,3005.938477,0,0,1,1,1,1,1,47,2,0,0,1,0,0,1,15.6309795,0.69945025,33000
1,5,67.147252,34.210504,3107.362549,0,0,1,0,0,0,1,25,0,0,0,0,0,1,1,15.16663125,0.547298,0
1,5,67.205722,34.244688,3146.500244,0,0,1,1,0,0,1,29,1,0,0,0,0,0,1,14.94843575,0.60233575,27500
1,5,66.678854,34.201326,2862.663086,0,0,0,0,1,1,1,52,0,0,0,0,0,1,1,16.415659,0.3625525,5500
1,5,66.921058,34.015021,2806.661621,1,1,0,0,1,1,1,48,1,0,0,0,0,0,1,16.66189425,0.380214,19250
1,5,67.116103,34.220683,3099.809082,0,0,0,1,1,1,1,45,0,0,0,0,0,1,1,15.19853325,0.50005725,0
1,5,67.134973,34.076129,3014.769775,1,0,1,1,1,1,1,40,0,0,0,0,0,1,1,15.58603725,0.66818325,13200
1,5,67.195565,34.051578,3059.451416,0,0,1,1,1,1,1,71,0,0,0,0,0,1,1,15.48999125,1.0120885,13200
1,5,67.185865,34.033416,3044.356689,0,0,1,1,1,1,1,39,0,0,0,0,0,1,1,15.57989925,1.0269615,5500
1,5,66.555726,34.126036,2728.562744,0,0,0,0,1,1,1,31,0,0,0,0,0,1,1,16.884191,0.346563,0
1,5,67.08555,34.05401,2964.356201,0,0,1,0,0,1,1,26,0,0,0,0,0,1,1,15.85358825,0.653642,19250
1,5,66.720032,34.190132,2873.94751,0,0,1,0,1,1,1,40,0,0,0,0,0,1,1,16.32362275,0.3175705,0
1,5,66.811312,34.156897,2890.047363,0,0,0,0,1,1,1,20,0,0,0,0,0,1,0,16.28084325,0.25033625,5500
1,5,66.75887,34.183633,2891.968994,1,1,0,1,1,1,1,48,0,0,0,0,0,1,1,16.22164425,0.2881185,16500
1,5,67.151095,34.212029,3107.362549,0,0,1,1,1,1,1,32,2,0,1,0,0,0,1,15.16663125,0.547298,0
1,5,66.723323,34.195693,2886.490234,0,0,0,0,1,1,1,42,0,0,0,0,1,1,1,16.26804775,0.32902625,0
1,5,66.835621,34.167742,2932.68335,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,16.200455,0.26271275,8250
1,5,67.148261,34.210906,3107.362549,0,0,1,0,1,1,1,47,0,0,0,0,0,1,1,15.16663125,0.547298,11000
1,5,67.126347,34.218307,3099.355713,1,1,1,0,1,1,1,56,0,0,0,0,0,1,1,15.21731475,0.5059085,0
1,5,66.675656,34.210695,2889.578613,0,0,1,0,1,1,1,75,0,0,0,0,1,1,1,16.36146725,0.3764425,0
1,5,67.13498,34.074539,3014.769775,1,0,1,1,1,0,1,52,0,0,0,0,1,0,1,15.58603725,0.66818325,0
1,5,66.676513,34.206817,2862.663086,0,0,1,0,0,0,1,50,0,0,0,0,0,1,1,16.415659,0.3625525,0
1,5,67.114925,34.219247,3092.832275,0,0,1,0,1,0,1,27,0,0,0,0,0,1,1,15.24325625,0.498209,0
1,5,66.838624,34.163765,2932.68335,0,0,1,0,0,0,1,28,0,0,0,0,1,1,1,16.200455,0.26271275,0
1,5,67.135933,34.215194,3105.913086,0,0,1,0,0,1,1,63,0,0,0,0,0,1,1,15.19204175,0.513785,0
1,5,66.839654,34.160499,2932.68335,0,0,0,1,0,1,1,20,0,0,0,0,0,1,1,16.200455,0.26271275,13200
1,5,67.116104,34.220681,3099.809082,0,0,1,0,0,1,1,50,0,0,0,0,0,1,1,15.19853325,0.50005725,5500
1,5,66.565208,34.128473,2728.562744,0,0,1,0,1,0,1,55,0,0,0,0,0,1,1,16.884191,0.346563,0
1,5,67.066555,33.985667,2901.975098,0,0,1,0,1,1,1,55,0,0,0,0,0,1,1,16.18321275,0.7305475,55000
1,5,67.148482,34.210706,3107.362549,0,0,1,0,1,1,1,42,0,0,0,0,0,1,1,15.16663125,0.547298,0
1,5,67.254474,34.240006,3153.299805,0,0,1,1,0,0,0,40,0,0,0,0,0,1,0,14.8335655,0.69235,5500
1,5,66.789873,34.156095,2877.575684,0,0,1,0,1,0,1,58,0,0,0,0,0,1,1,16.32399475,0.2579405,13750
1,5,67.149203,34.211473,3107.362549,0,0,0,1,1,1,1,31,0,0,0,0,0,1,1,15.16663125,0.547298,6050
1,5,66.927066,34.004491,2795.076904,1,1,1,0,1,1,1,45,0,0,0,0,1,1,1,16.72931975,0.383537,22000
1,5,66.927238,33.999652,2795.076904,1,1,0,0,1,1,1,65,0,0,0,0,1,1,1,16.72931975,0.383537,22000
1,5,67.143626,34.206138,3101.267822,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,15.20857175,0.5494035,16500
1,5,66.674559,34.20962,2889.578613,0,0,0,0,1,1,1,44,0,0,0,0,0,1,1,16.36146725,0.3764425,0
1,5,67.204938,34.062872,3074.091309,0,0,1,1,1,1,1,36,0,0,0,0,0,1,1,15.408101,1.000961,5500
1,5,67.085815,34.06395,2973.76001,0,0,1,1,1,1,1,55,0,0,0,0,0,1,1,15.802975,0.627031,0
1,5,67.085592,33.981295,2911.05835,0,0,1,1,1,0,1,30,0,0,0,0,0,1,1,16.11706975,0.82393425,22000
1,5,66.702154,34.277178,2995.522705,1,1,1,0,1,1,1,36,0,0,0,0,0,1,1,15.96285625,0.46025175,17600
1,5,67.117267,34.21472,3099.355713,0,0,0,1,1,1,1,60,0,0,0,0,0,1,1,15.21731475,0.5059085,27500
1,5,67.145457,34.212831,3107.362549,0,0,1,0,0,1,1,42,2,0,1,1,0,0,1,15.16663125,0.547298,0
1,5,66.705931,34.275617,3000.309814,0,0,1,0,0,1,1,50,0,0,0,0,0,1,1,15.92473025,0.4519105,16500
1,5,66.759342,34.182604,2879.327148,1,1,1,1,1,0,1,41,0,0,0,0,1,1,1,16.27403075,0.2785765,11000
1,5,66.704814,34.283277,3014.75708,1,1,1,1,0,1,1,40,0,0,0,0,0,1,1,15.84698075,0.474018,22000
1,5,67.151001,34.214821,3107.362549,0,0,1,0,1,1,1,50,2,0,1,1,0,0,0,15.16663125,0.547298,16500
